CustomerID,AveMonthSpend,BikeBuyer,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
27708,52,0,,Katie,D,Goel,,2245 Fairfield Ave,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0153,6/21/1964,Bachelors,Professional,F,S,0,1,0,0,90357
27709,79,1,,Clifford,E,Lopez,,476 Bay Drive,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0167,4/13/1963,Bachelors,Professional,M,S,0,2,0,0,99539
27710,77,0,,Sean,L,Bailey,,7437 Margaret Ct.,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0158,6/21/1963,Bachelors,Professional,M,S,0,2,0,0,105985
27711,60,0,,Barbara,,Tang,,6991 Mauna Kea Court,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0120,1/20/1963,Bachelors,Professional,F,M,0,2,0,0,88843
27712,51,0,,Teresa,R,Munoz,,8277 Pinole Valley Rd.,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0153,10/8/1962,Partial College,Skilled Manual,F,M,0,1,0,1,62944
27713,48,1,,Lacey,M,Zhao,,6922 Hamlet,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0156,4/9/1961,Partial College,Skilled Manual,F,S,1,1,0,1,74243
27714,88,1,,Omar,,Pal,,4456 Eastgate,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0193,3/23/1961,Partial College,Skilled Manual,M,M,0,1,0,1,87404
27716,123,1,,Albert,E,Ramos,,9993 Oak Grove Rd.,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0145,10/3/1961,Partial College,Skilled Manual,M,S,1,2,4,5,95028
27717,87,1,,Ebony,A,Romero,,53 Odin Dr,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0186,2/4/1961,Partial College,Skilled Manual,F,M,0,3,4,5,60194
27718,137,1,,Franklin,C,Shan,,5869 Heights Avenue,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0131,5/26/1961,Partial College,Skilled Manual,M,M,1,3,4,5,93107
27719,142,1,,Nathan,,King,,3400 Krueger Drive,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0174,11/13/1961,Partial College,Skilled Manual,M,M,1,3,4,5,95384
27721,89,0,,Clayton,,Pal,,6751 Del Rio Ln.,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0136,1/11/1956,Partial College,Skilled Manual,M,M,1,1,0,1,120304
27722,85,1,,Melvin,M,Jai,,8142 Longbrood Way,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0162,11/2/1956,Partial College,Skilled Manual,M,M,0,1,0,1,120784
27723,43,0,,Ruth,,Sullivan,,4392 Ahneita Dr.,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0148,10/18/1953,Bachelors,Management,F,S,1,1,0,2,50772
27725,75,0,,Samuel,,Sharma,,1475 Doyle,,N. Vancouver,British Columbia,Canada,V7L 4J4,488-555-0164,8/12/1980,High School,Skilled Manual,M,M,0,2,0,0,58552
27726,45,1,,Sophia,,Hall,,8327 Roundhouse Place,,Lemon Grove,California,United States,91945,112-555-0152,3/26/1980,High School,Skilled Manual,F,S,0,2,0,0,49297
27727,47,0,,Chloe,R,Hill,,7551 Santa Lucia,,San Diego,California,United States,92102,197-555-0175,3/21/1979,High School,Skilled Manual,F,S,1,2,0,0,35515
27728,44,0,,Colleen,S,Deng,,7255 Virginia Hills Drive,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0163,8/1/1937,Partial College,Clerical,F,S,0,2,0,2,41591
27729,45,1,,Sophia,M,Phillips,,1328 Castle Hill Road,,Lynnwood,Washington,United States,98036,199-555-0166,11/15/1978,Partial High School,Clerical,F,S,1,2,0,0,46600
27730,39,1,,Isabella,,Cox,,4304 Dos Rios Drive,,Ballard,Washington,United States,98107,377-555-0164,8/28/1978,Partial High School,Clerical,F,S,1,2,0,0,37767
27731,73,0,,Gabriel,T,Shan,,8724 String Drive,,Shawnee,British Columbia,Canada,V9B 2C3,449-555-0168,9/4/1978,High School,Skilled Manual,M,M,1,2,0,0,55914
27732,44,0,,Katherine,,White,,6613 Thornhill Place,,Walla Walla,Washington,United States,99362,205-555-0138,5/27/1978,High School,Skilled Manual,F,M,1,2,0,0,34558
27733,66,0,,Ronald,P,Subram,,4113 Pershing Dr,,Perth,South Australia,Australia,6006,1 (11) 500 555-0148,8/2/1938,Bachelors,Management,M,S,1,2,0,2,90221
27735,38,0,,Shelby,S,Sanders,,2588 San Vincente Drive,,Everett,Washington,United States,98201,429-555-0185,6/20/1977,High School,Skilled Manual,F,S,0,2,0,0,44897
27736,42,0,,Mackenzie,,Young,,4257 Crown Court,,Woodburn,Oregon,United States,97071,746-555-0119,8/21/1977,High School,Skilled Manual,F,S,1,2,0,0,49383
27737,64,0,,Brandon,C,Taylor,,9574 Bancroft Road,,Redwood City,California,United States,94063,394-555-0190,9/21/1977,High School,Skilled Manual,M,S,0,2,0,0,58490
27738,42,0,,Kaylee,M,Parker,,8392 Carrick Ct.,,Cliffside,British Columbia,Canada,V8Y 1L1,737-555-0141,2/13/1979,Partial High School,Clerical,F,S,0,2,0,0,39533
27739,42,1,,Marie,,Moreno,,121 Keith Court,,Cliffside,British Columbia,Canada,V8Y 1L1,411-555-0132,3/5/1979,Partial High School,Clerical,F,S,0,2,0,0,42842
27741,38,0,,Gabrielle,,Foster,,1488 Guadalupe Dr.,,Burien,Washington,United States,98168,121-555-0120,8/15/1979,High School,Skilled Manual,F,S,1,2,0,0,45749
27742,62,1,,Devin,H,Jones,,3394 Near Drive,,Lebanon,Oregon,United States,97355,260-555-0183,3/12/1979,High School,Skilled Manual,M,S,1,2,0,0,56284
27743,53,0,,Stefanie,E,Garcia,,4494 El Campo Ct,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0122,7/28/1941,Bachelors,Management,F,M,1,2,0,2,60904
27744,73,0,,Gilbert,,Pal,,5707 Bellwood Court,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0112,12/16/1942,Graduate Degree,Management,M,M,1,1,0,2,83538
27745,70,0,,Levi,A,Sanchez,,7226 Casa Real,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0117,3/13/1943,Bachelors,Management,M,S,1,2,0,2,66924
27746,70,1,,Dale,H,Raje,,9925 Wildberry Court,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0150,2/10/1943,Graduate Degree,Management,M,S,0,1,0,2,112610
27748,61,0,,Luis,J,Patterson,,6500 South Street,,Milwaukie,Oregon,United States,97222,180-555-0196,7/26/1976,High School,Skilled Manual,M,S,0,2,0,0,53681
27749,42,0,,Alexis,A,Brown,,8876 Wawona Lane,,Burbank,California,United States,91502,793-555-0192,11/21/1976,Partial College,Skilled Manual,F,S,1,1,0,0,41903
27751,39,0,,Zoe,L,Cooper,,1456 Lake Pl.,,Fremont,California,United States,94536,377-555-0144,11/5/1976,Partial College,Skilled Manual,F,S,1,1,0,0,34467
27752,65,0,,Christian,,Butler,,929 Birchbark Place,,Victoria,British Columbia,Canada,V8V,302-555-0121,5/23/1975,High School,Skilled Manual,M,S,0,2,0,0,55676
27754,67,0,,Marcus,A,Gonzalez,,7364 Mason Dr,,La Jolla,California,United States,92806,127-555-0119,1/14/1974,Partial College,Skilled Manual,M,S,0,1,0,0,62088
27755,42,0,,Alyssa,L,Jenkins,,734 Selena Court,,Woodland Hills,California,United States,91364,139-555-0181,9/13/1974,Partial College,Skilled Manual,F,S,0,1,0,0,59699
27756,64,1,,Angela,M,Ward,,7822 Mt. Tooth Place,,Sooke,British Columbia,Canada,V0,929-555-0126,9/25/1965,Bachelors,Skilled Manual,F,S,0,1,3,3,43867
27757,115,1,,Bobby,,Van,,20 Estudello,,Cliffside,British Columbia,Canada,V8Y 1L1,882-555-0118,7/20/1965,Bachelors,Skilled Manual,M,M,1,3,3,3,48802
27758,75,1,,Sara,P,Cox,,7218 Canyon Way,,Vancouver,British Columbia,Canada,V7L 4J4,382-555-0179,3/17/1965,Bachelors,Skilled Manual,F,M,1,3,3,3,45680
27760,47,1,,Latasha,C,Bradley,,"6, place de Fontenoy",,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0165,12/9/1968,Graduate Degree,Clerical,F,S,0,0,0,0,64174
27761,46,0,,Monica,G,Madan,,Postfach 8 77 8,,Berlin,Saarland,Germany,12171,1 (11) 500 555-0153,6/1/1968,Graduate Degree,Clerical,F,M,1,0,0,0,58066
27762,77,0,,Shawn,P,Yuan,,8661 Peabody Road,,Berks,England,United Kingdom,SL4 1RH,1 (11) 500 555-0137,6/22/1968,Graduate Degree,Clerical,M,M,0,0,0,0,81502
27763,66,1,,Stephanie,V,Wright,,"2, avenue des Laurentides",,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0165,9/11/1967,High School,Manual,F,M,1,1,3,3,23003
27765,72,0,,Jerry,,Tang,,Postfach 22 99 99,,Frankfurt,Bayern,Germany,91480,1 (11) 500 555-0154,7/18/1967,Partial College,Manual,M,S,1,1,1,1,19394
27766,67,1,,Joel,,Vance,,Erlenweg 5194,,Dresden,Hessen,Germany,1071,1 (11) 500 555-0118,4/10/1967,Partial College,Manual,M,S,1,1,1,1,35539
27767,46,1,,Brandy,J,Arun,,Hans-Rosenthal-Platz 4612,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0157,10/10/1967,Partial College,Manual,F,S,1,1,1,1,15070
27768,47,0,,Deanna,C,Madan,,"3, rue Jean Mermoz",,Orleans,Loiret,France,45000,1 (11) 500 555-0177,3/20/1967,High School,Manual,F,S,0,1,1,1,25908
27769,47,0,,Marie,,Madan,,"91, rue Royale",,Paris,Seine (Paris),France,75003,1 (11) 500 555-0181,5/4/1967,High School,Manual,F,S,0,1,1,1,14240
27770,53,0,,Autumn,J,Zhao,,Moritzstr 4500,,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0112,5/4/1967,Bachelors,Clerical,F,S,0,0,1,1,49247
27771,76,1,,Terrance,M,Subram,,"98, rue Montcalm",,Roubaix,Nord,France,59100,1 (11) 500 555-0181,7/17/1967,Bachelors,Clerical,M,S,1,1,1,1,58336
27772,86,1,,Darrell,,Goel,,"1, rue de l´Avenir",,Morangis,Essonne,France,91420,1 (11) 500 555-0165,3/23/1966,Partial High School,Manual,M,S,0,1,3,5,19489
27773,73,1,,Alan,M,Li,,"82, cours Mirabeau",,Orly,Val de Marne,France,94310,1 (11) 500 555-0173,12/4/1966,High School,Manual,M,S,1,1,1,1,26144
27774,77,0,,Marc,W,Munoz,,Carlsplatz 41,,Stuttgart,Saarland,Germany,70452,1 (11) 500 555-0156,4/24/1966,High School,Manual,M,S,1,0,2,2,20585
27775,50,1,,Nina,R,Shen,,Zollstr 68,,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0123,12/14/1967,Bachelors,Clerical,F,S,0,0,0,0,66543
27776,55,0,,Audrey,,Gomez,,"909, rue Saint Denis",,Paris,Seine (Paris),France,75003,1 (11) 500 555-0197,5/5/1966,Bachelors,Clerical,F,S,0,1,1,1,60597
27777,86,1,,Jarred,,Martin,,Husemann Straße 7574,,München,Hamburg,Germany,80074,1 (11) 500 555-0157,5/4/1966,Bachelors,Skilled Manual,M,M,1,1,1,1,56576
27778,55,0,,Tabitha,,Garcia,,8671 Westwood Lane,,London,England,United Kingdom,C2H 7AU,1 (11) 500 555-0129,10/23/1966,Bachelors,Skilled Manual,F,M,1,1,1,1,33651
27779,100,0,,Jordan,,Washington,,"1861, boulevard Beau Marchais",,Chatou,Yveline,France,78400,1 (11) 500 555-0183,2/26/1965,Partial High School,Manual,M,M,1,2,3,5,18907
27781,75,0,,Allen,E,Sai,,9491 Toyon Dr,,London,England,United Kingdom,SW8 4BG,1 (11) 500 555-0160,1/11/1965,High School,Manual,M,S,1,1,2,2,12206
27782,75,1,,Mason,C,Hernandez,,1292 Bola Raton Court,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0114,2/23/1965,High School,Manual,M,S,1,2,2,2,17993
27783,54,0,,Isabel,,Bradley,,2340 Jill Ave,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0142,2/14/1965,Bachelors,Skilled Manual,F,M,1,2,1,1,49750
27784,80,1,,Shane,,Arun,,"33, rue du Puits Dixme",,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0121,11/2/1964,Partial High School,Manual,M,S,0,1,2,3,17877
27785,61,0,,Sebastian,D,Bell,,3039 Eagle Way,,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0113,10/5/1931,Bachelors,Skilled Manual,M,M,1,1,0,1,69125
27786,61,1,,Cynthia,P,Raman,,6766 Sea Ranch Ct.,,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0185,10/5/1964,High School,Manual,F,S,0,0,3,3,11516
27787,93,1,,Gerald,,Ramos,,Winter der Böck 345,,Hannover,Nordrhein-Westfalen,Germany,30601,1 (11) 500 555-0137,5/8/1964,Bachelors,Skilled Manual,M,M,0,2,1,1,64361
27788,74,1,,Brent,L,Lin,,1674 Castle Hill Road,,Warrington,England,United Kingdom,WA3 7BH,1 (11) 500 555-0141,8/24/1963,Partial High School,Manual,M,S,1,2,2,3,10787
27789,90,1,,Nicolas,,Goldberg,,9513 Ridge Park Drive,,W. York,England,United Kingdom,BD1 4SJ,1 (11) 500 555-0149,8/3/1963,High School,Manual,M,M,1,1,3,3,17186
27790,63,1,,Molly,L,Srini,,8066 Peach Place,,London,England,United Kingdom,W1Y 3RA,1 (11) 500 555-0139,6/9/1963,High School,Manual,F,S,0,1,3,3,11635
27791,53,0,,Shawna,C,Deng,,Lindenalle 7524,,München,Hessen,Germany,80074,1 (11) 500 555-0111,9/10/1963,High School,Manual,F,S,0,1,3,3,13751
27792,59,0,,Jacquelyn,A,Alonso,,Am Gallberg 456,,Kassel,Hessen,Germany,34117,1 (11) 500 555-0118,8/21/1963,High School,Manual,F,S,1,1,3,3,21501
27793,50,0,,Mitchell,,Shan,,"5, boulevard du Montparnasse",,Colombes,Hauts de Seine,France,92700,1 (11) 500 555-0187,9/7/1933,High School,Manual,M,S,0,2,0,4,20550
27794,42,0,,Dawn,W,Kumar,,7386 Rolph Park Drive,,Reading,England,United Kingdom,RG7 5H7,1 (11) 500 555-0170,4/11/1933,Graduate Degree,Skilled Manual,F,M,1,0,0,1,61621
27795,44,0,,Holly,S,Vance,,"15bis, boulevard Saint Germain",,Paris,Seine (Paris),France,75002,1 (11) 500 555-0138,9/2/1966,Bachelors,Professional,F,S,0,0,0,0,57885
27796,68,0,,Jarrod,E,Patel,,"3bis, boulevard Saint Germain",,Paris,Seine (Paris),France,75012,1 (11) 500 555-0171,6/7/1966,Bachelors,Professional,M,S,0,0,0,0,70098
27798,73,1,,Brandon,,Bryant,,Essener Straße 126,,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0193,5/11/1966,Bachelors,Professional,M,M,1,0,0,0,68975
27799,76,1,,Bryce,,Watson,,3632 Ramsay Circle,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0117,9/27/1966,Graduate Degree,Skilled Manual,M,S,1,0,0,0,122662
27800,50,1,,Regina,,Suri,,9700 Terra Grand,,York,England,United Kingdom,Y024 1GF,1 (11) 500 555-0187,10/17/1966,Graduate Degree,Skilled Manual,F,S,1,0,0,0,120263
27801,66,0,,Kaitlyn,V,Cooper,,Husemann Straße 4424,,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0139,11/3/1963,Partial College,Clerical,F,M,1,0,2,2,50250
27802,66,1,,Robyn,C,Romero,,8514 Bounty Way,,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0149,10/4/1963,Partial College,Clerical,F,S,1,0,2,2,61018
27803,57,1,,Theresa,E,Suarez,,"8, avenue de Villiers",,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0113,2/19/1963,Partial College,Clerical,F,S,0,0,2,2,43947
27804,69,1,,Shaun,N,Xu,,6205 Lorie Lane,,Gloucestershire,England,United Kingdom,GL7 1RY,1 (11) 500 555-0185,4/11/1962,Partial College,Clerical,M,S,0,1,0,1,48478
27805,46,0,,Barbara,A,Ye,,"8201, rue Malar",,Croix,Nord,France,59170,1 (11) 500 555-0198,9/14/1962,Partial College,Clerical,F,S,0,1,0,1,44895
27806,44,0,,Krista,,Sanz,,1522 Azalea Ave.,,Maidenhead,England,United Kingdom,SL67RJ,1 (11) 500 555-0166,2/21/1962,Partial College,Clerical,F,S,0,1,0,1,39716
27807,59,0,,Shaun,G,Kumar,,"1, rue de Varenne",,Boulogne-Billancourt,Hauts de Seine,France,92100,1 (11) 500 555-0177,12/5/1934,Partial College,Clerical,M,S,1,1,0,2,46655
27809,50,0,,Arianna,,Sanchez,,Curieweg 42,,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0188,11/1/1965,Bachelors,Skilled Manual,F,M,1,0,0,1,53319
27810,43,0,,Meghan,P,Munoz,,2680 Corte Del Sol,,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0120,5/24/1964,Bachelors,Skilled Manual,F,M,1,0,0,1,51678
27812,39,0,,Alison,,Lal,,"6658, avenue de Villiers",,Paris,Seine (Paris),France,75016,1 (11) 500 555-0177,5/1/1977,High School,Manual,F,S,0,1,0,0,22348
27813,53,0,,Roy,,Vance,,Nonnendamm 22,,Frankfurt,Bayern,Germany,91480,1 (11) 500 555-0179,2/2/1977,High School,Manual,M,S,0,1,0,0,16894
27815,67,1,,Jamie,,Chow,,9759 Dover Way,,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0112,12/26/1979,Partial College,Clerical,F,M,1,2,3,3,39331
27816,59,0,,Erick,J,Kapoor,,"28, avenue de la Gare",,Croix,Nord,France,59170,1 (11) 500 555-0193,12/23/1978,High School,Manual,M,S,0,1,0,0,18998
27817,52,0,,Sandra,N,Hu,,5872 Whiteaben Drive,,Liverpool,England,United Kingdom,L4 4HB,1 (11) 500 555-0113,4/27/1963,Bachelors,Skilled Manual,F,M,1,0,0,1,62283
27819,51,0,,Michele,J,Martin,,7983 Pinecrest Dr.,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0121,3/6/1963,Bachelors,Skilled Manual,F,M,1,0,0,1,56857
27821,79,0,,Leonard,,Deng,,7013 Cimarron Drive,# 110,York,England,United Kingdom,YO15,1 (11) 500 555-0180,9/16/1963,Bachelors,Skilled Manual,M,M,1,0,0,1,60525
27822,68,1,,Jerry,L,Lal,,3663 Palm Avenue,,York,England,United Kingdom,Y024 1GF,1 (11) 500 555-0156,3/18/1962,Partial College,Clerical,M,S,0,1,0,1,54985
27823,53,0,,Joan,M,Gao,,Curieweg 2994,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0114,12/17/1962,Bachelors,Skilled Manual,F,M,1,1,0,1,54496
27824,65,1,,Michele,P,Moreno,,"42, impasse Ste-Madeleine",,Orleans,Loiret,France,45000,1 (11) 500 555-0189,5/3/1978,Partial College,Clerical,F,S,1,2,3,3,43985
27825,58,1,,Christy,A,Zimmerman,,Roßstr 5538,,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0185,11/3/1978,Partial College,Clerical,F,S,1,2,3,3,32387
27828,115,1,,Ernest,,Gao,,6208 ViewPoint Court,,London,England,United Kingdom,EC1R 0DU,1 (11) 500 555-0177,6/26/1978,Partial College,Clerical,M,M,1,2,4,4,55091
27829,73,0,,Jorge,M,Wang,,"55, quai de l´ Iton",,Paris,Seine (Paris),France,75010,1 (11) 500 555-0156,9/27/1977,Partial College,Clerical,M,S,0,1,0,0,60697
27830,50,0,,Caleb,M,Hall,,Charlottenstr 572,,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0137,12/13/1976,High School,Manual,M,S,0,1,0,0,13922
27831,57,0,,Clinton,C,Vazquez,,Am Gallberg 6186,,Bonn,Hamburg,Germany,53001,1 (11) 500 555-0196,11/9/1976,Partial High School,Manual,M,S,0,1,0,0,22450
27832,46,0,,Margaret,R,Powell,,Wallstr 8834,,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0113,4/8/1976,Partial College,Clerical,F,S,0,1,0,0,38584
27833,34,0,,Dawn,G,Lu,,3782 Sweetwater Drive,,London,England,United Kingdom,EC1R 0DU,1 (11) 500 555-0141,2/5/1974,Partial High School,Manual,F,S,1,2,0,0,22151
27834,43,0,,Diana,J,Suarez,,"172, place de la Concorde",,Orleans,Loiret,France,45000,1 (11) 500 555-0183,6/4/1974,Partial High School,Manual,F,S,0,2,0,0,10599
27835,63,0,,Darren,A,Ruiz,,"988, rue Marbeuf",,Saint Ouen,Charente-Maritime,France,17490,1 (11) 500 555-0199,8/24/1974,Partial High School,Manual,M,M,1,2,0,0,19688
27836,70,0,,Pedro,,Navarro,,"6, avenue de Norvege",,Courbevoie,Hauts de Seine,France,92400,1 (11) 500 555-0193,12/19/1974,Partial High School,Manual,M,M,1,2,0,0,28325
27837,48,0,,Kelsey,J,Jai,,4598 Manila Avenue,,London,England,United Kingdom,C2H 7AU,1 (11) 500 555-0129,10/4/1974,Partial High School,Manual,F,S,1,2,0,0,13316
27838,48,0,,Janelle,,Sai,,Viktoria-Luise-Platz 64,,Stuttgart,Saarland,Germany,70452,1 (11) 500 555-0111,9/19/1974,Partial High School,Manual,F,M,0,2,0,0,24644
27839,56,0,,Susan,,Li,,4444 Pepperidge Way,,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0131,4/26/1975,Bachelors,Skilled Manual,F,M,1,0,1,1,35364
27840,60,0,,John,A,Johnson,,"40, place de Fontenoy",,Chatou,Yveline,France,78400,1 (11) 500 555-0123,3/16/1973,Partial High School,Manual,M,S,1,2,0,0,21332
27841,64,0,,Gerald,M,Vance,,2235 Craig Drive,,London,England,United Kingdom,SW8 1XD,1 (11) 500 555-0148,2/9/1962,Graduate Degree,Clerical,M,M,1,0,0,1,39869
27842,47,0,,Evelyn,,Arun,,4635 Woodside Court,,London,England,United Kingdom,SW8 4BG,1 (11) 500 555-0153,5/5/1961,Bachelors,Manual,F,M,1,0,0,1,39761
27843,53,0,,Gerald,,Navarro,,Husemann Straße 4424,,Grevenbroich,Bayern,Germany,41485,1 (11) 500 555-0177,8/15/1935,Graduate Degree,Clerical,M,S,0,0,0,1,26597
27844,61,0,,Arturo,,Li,,"936, rue Léo Delibes",,Paris,Seine (Paris),France,75005,1 (11) 500 555-0182,10/26/1936,Graduate Degree,Clerical,M,M,1,0,0,1,47979
27845,64,1,,Angel,,Wright,,"48, rue Montcalm",,Drancy,Seine Saint Denis,France,93700,1 (11) 500 555-0117,3/4/1962,Graduate Degree,Clerical,M,S,0,0,0,5,72928
27846,75,1,,Albert,,Rubio,,"8011, rue de Cambrai",,Paris,Seine (Paris),France,75013,1 (11) 500 555-0194,9/14/1962,Graduate Degree,Clerical,M,M,1,0,0,4,79429
27847,44,0,,Kristina,,Rana,,2096 Blackwood Drive,,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0117,10/26/1957,Partial College,Manual,F,M,0,0,0,1,14934
27848,66,0,,Fernando,,Perez,,1797 Victory Lane,,York,England,United Kingdom,YO15,1 (11) 500 555-0184,8/25/1956,Partial College,Manual,M,M,1,0,0,2,16593
27849,66,0,,Dalton,,Adams,,"3738, chaussée de Tournai",,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0111,5/5/1955,Bachelors,Clerical,M,M,1,0,0,1,35311
27850,64,0,,Jason,D,Green,,"48bis, boulevard du Montparnasse",,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0140,1/11/1955,Bachelors,Clerical,M,S,0,0,0,1,40125
27851,39,0,,Diana,,Martin,,"9554, rue des Pyrenees",,Paris,Seine (Paris),France,75008,1 (11) 500 555-0154,1/4/1938,Bachelors,Clerical,F,M,0,0,0,1,37225
27852,61,0,,Jamie,L,Ramos,,1394 Firestone,,London,England,United Kingdom,SW8 1XD,1 (11) 500 555-0117,4/22/1939,Bachelors,Clerical,M,M,1,0,0,1,40927
27855,40,0,,Lisa,L,Ye,,Carlsplatz 45,,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0112,12/22/1941,Partial College,Manual,F,S,0,0,0,1,22565
27856,46,0,,Bonnie,W,Tang,,7744 Lacorso Drive,,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0187,1/14/1941,Bachelors,Clerical,F,M,1,0,0,1,38923
27857,40,0,,Brandi,M,Munoz,,"6, rue Léo Delibes",,Lieusaint,Seine et Marne,France,77127,1 (11) 500 555-0153,2/23/1942,Partial College,Manual,F,S,0,1,0,2,22131
27858,43,0,Mr.,Anders,B,Skjønaa,,Alderstr 8139,,Bonn,Hamburg,Germany,53131,685-555-0100,11/2/1942,Partial College,Manual,F,S,0,1,0,3,33211
27859,58,0,,Danny,,Carlson,,Am Kreuz 4164,,Salzgitter,Hessen,Germany,38231,1 (11) 500 555-0168,12/25/1942,Partial College,Manual,M,M,1,0,0,1,14047
27860,56,0,,Hector,,Martin,,7640 First Ave.,,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0115,6/21/1980,Partial College,Manual,M,M,1,1,0,0,15599
27861,40,0,,Karen,C,He,,478 McFaul Drive,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0112,1/21/1980,Partial College,Manual,F,S,1,1,0,0,24129
27862,47,0,,Joanna,M,Alonso,,5416 Thornwood Dr.,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0194,8/10/1979,Partial College,Manual,F,M,1,1,0,0,19608
27863,42,0,,Carolyn,M,Ruiz,,746 Whiteaben Drive,,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0167,7/25/1980,Bachelors,Clerical,F,M,0,0,0,0,31564
27864,63,0,,Shaun,,Luo,,8819 Camino Norte,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0145,5/23/1980,Bachelors,Clerical,M,S,1,0,0,0,37642
27865,39,0,,Destiny,,Butler,,7045 Creekside Drive,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0155,7/28/1977,High School,Manual,F,M,1,2,0,0,19458
27866,53,0,,Sergio,,Raman,,5232 Fourth St.,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0187,10/19/1977,High School,Manual,M,S,0,2,0,0,16376
27867,63,0,,Alberto,R,Blanco,,9597 Sweeney Road,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0126,5/5/1976,High School,Manual,M,M,1,2,0,0,21907
27868,47,1,,Jessie,J,Rubio,,3883 Pheasant Ct.,,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0113,9/13/1976,High School,Manual,F,S,0,0,1,1,19322
27869,46,0,,Shawna,K,Shan,,4480 N. Lanky Lane,,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0170,6/9/1976,High School,Manual,F,S,1,0,1,1,21514
27871,52,0,,Faith,,Cook,,6980 Tanager Circle,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0159,3/14/1979,High School,Manual,F,M,0,0,1,1,10326
27872,62,0,,Ivan,,Martinez,,4021 Rosemarie Place,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0192,2/2/1979,Bachelors,Clerical,M,S,1,0,0,0,38702
27873,41,0,,Dawn,,Xu,,5551 Orinda Court,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0149,4/3/1978,Bachelors,Clerical,F,M,1,0,0,0,31288
